,filename,bitwuzla,leanSAT,leanSAT-rw,leanSAT-bb,leanSAT-sat,leanSAT-lrat-t,leanSAT-lrat-c
5456,gcast_proof.lean,73.542429,76.34225,16.7963,0.0,56.37376,0.0,1.75902
5424,gcast_proof.lean,68.350139,70.07605,11.53127,0.0,55.50805,0.0,1.75515
525,gselecthandhor_proof.lean,69.87832,72.88051,14.746,0.0,55.00037,0.0,1.74288
4042,gand_proof.lean,70.862729,72.48751,11.26391,0.0,55.24785,0.0,1.74189
6470,gtrunc_proof.lean,82.43124,83.681739,24.16228,0.0,56.474879,0.0,1.74179
560,gselecthandhor_proof.lean,69.19862,71.939419,13.02995,0.0,55.942989,0.0,1.73565
1044,ghighhbithsignmaskhwithhtrunc_proof.lean,94.50915,88.68007,29.897959,0.0,55.235891,0.0,1.73443
5218,gzext_proof.lean,73.90638,76.071539,16.95146,0.0,55.594059,0.0,1.73148
2041,glshr_proof.lean,71.85278,76.026309,13.80747,0.0,56.023039,0.0,1.7272
3926,gadd_or_sub_proof.lean,80.903209,233.777619,19.20281,0.0,211.512919,0.0,1.72698
5027,gtrunchbinophext_proof.lean,101.41978,95.403189,34.67555,0.0,57.061089,0.0,1.726631
6576,gxor_proof.lean,71.34302,75.311869,13.25664,0.0,58.123819,0.0,1.72545
6456,gtrunc_proof.lean,75.02989,75.075499,16.560029,0.0,55.56102,0.0,1.72233
6761,gfreehinversion_proof.lean,70.77462,74.296669,12.321,0.0,58.801009,0.0,1.71578
5442,gcast_proof.lean,66.73221,68.90206,9.71984,0.0,56.07616,0.0,1.71044
4043,gand_proof.lean,70.44076,75.897709,14.33355,0.0,58.736459,0.0,1.7035
6572,gxor_proof.lean,71.88701,123.869779,13.67232,0.0,106.740809,0.0,1.70195
69,gcanonicalizehlshrhshlhtohmasking_proof.lean,80.75387,82.935729,25.03947,0.0,54.853269,0.0,1.69863
5125,gselecthfactorize_proof.lean,66.416099,177.37244,13.66616,0.0,160.4585,0.0,1.69691
4139,gpullhbinophthroughhshift_proof.lean,84.14531,78.459049,18.14261,0.0,56.67462,0.0,1.696161
5414,gcast_proof.lean,68.09193,72.27825,10.56155,0.0,58.18513,0.0,1.6898
5154,gselecthfactorize_proof.lean,72.087769,223.885559,13.30364,0.0,207.596489,0.0,1.68748
6541,gxor_proof.lean,65.42118,76.187789,14.31622,0.0,58.223189,0.0,1.68655
5443,gcast_proof.lean,74.574109,77.19493,18.36767,0.0,55.95032,0.0,1.6727
2541,gandhxorhor_proof.lean,79.39078,81.419759,16.7014,0.0,61.266969,0.0,1.67268
4146,gpullhbinophthroughhshift_proof.lean,78.10246,76.44058,17.94154,0.0,55.09064,0.0,1.67083
2664,gcasthmulhselect_proof.lean,73.84848,74.53788,11.92871,0.0,58.48043,0.0,1.66525
2602,gandhxorhor_proof.lean,75.054599,73.9797,9.44181,0.0,61.70669,0.0,1.66458
3793,gxorhandhor_proof.lean,69.03417,69.58083,10.8518,0.0,55.70052,0.0,1.66239
1338,gaddsubhconstanthfolding_proof.lean,70.64894,73.44302,14.59184,0.0,55.25871,0.0,1.66169
397,gtrunchinseltpoison_proof.lean,68.22424,69.63385,11.67264,0.0,55.20875,0.0,1.66065
6552,gxor_proof.lean,67.12195,69.24753,10.45377,0.0,55.70492,0.0,1.65926
3150,gandhnarrow_proof.lean,86.60253,86.00119,23.27625,0.0,58.36452,0.0,1.64895
5233,gpullhconditionalhbinophthroughhshift_proof.lean,70.64614,72.77327,14.77826,0.0,54.88987,0.0,1.64508
3757,gmaskedhmergehxor_proof.lean,68.08366,70.072539,11.34807,0.0,55.462239,0.0,1.64475
2653,gfoldhselecthtrunc_proof.lean,93.871979,90.97437,30.1632,0.0,57.27202,0.0,1.64414
2112,glshr_proof.lean,77.88922,79.978709,16.25827,0.0,60.877979,0.0,1.64398
434,gtrunchinseltpoison_proof.lean,76.99291,129.23263,20.31993,0.0,105.98369,0.0,1.6424
5234,gpullhconditionalhbinophthroughhshift_proof.lean,70.85767,73.614299,15.08847,0.0,55.391909,0.0,1.63806
4890,gselecthwithhbitwisehops_proof.lean,74.14155,78.826069,13.71331,0.0,61.891699,0.0,1.63412
3981,gselecthsafehboolhtransforms_proof.lean,70.81296,80.31034,19.36156,0.0,58.08302,0.0,1.63224
2481,gandhorhnot_proof.lean,66.472919,169.35346,10.50341,0.0,155.24031,0.0,1.6268
539,gselecthandhor_proof.lean,69.97541,71.762569,13.7829,0.0,55.152609,0.0,1.61971
568,gselecthandhor_proof.lean,68.75857,171.366249,12.74644,0.0,155.883669,0.0,1.61898
1242,gcanonicalizehashrhshlhtohmasking_proof.lean,85.21298,89.60705,28.94685,0.0,56.72752,0.0,1.61452
4983,gsubhofhnegatible_proof.lean,78.571479,80.08365,20.11238,0.0,56.83133,0.0,1.61431
5205,gzext_proof.lean,67.36304,65.5284,8.168,0.0,54.64532,0.0,1.61285
5257,gorhxor_proof.lean,70.79358,74.27979,13.79448,0.0,56.78769,0.0,1.611749
4372,gbinophselecthcasthofhselecthcond_proof.lean,75.20301,76.289699,17.72669,0.0,55.299069,0.0,1.611691
4413,gcanonicalizehshlhlshrhtohmasking_proof.lean,81.12227,82.810769,24.85355,0.0,54.849379,0.0,1.61146
102,gtrunchdemand_proof.lean,109.208769,86.85134,26.68646,0.0,55.6075,0.0,1.60934
6523,gtrunc_proof.lean,80.48659,81.18691,21.22784,0.0,57.07365,0.0,1.60672
2770,gunfoldhmaskedhmergehwithhconsthmaskhscalar_proof.lean,71.714909,74.72268,15.58036,0.0,56.01472,0.0,1.60342
542,gselecthandhor_proof.lean,70.77229,72.370799,14.34946,0.0,55.30711,0.0,1.602869
6702,gshifthshift_proof.lean,77.375459,78.84068,20.3663,0.0,55.76275,0.0,1.6003
541,gselecthandhor_proof.lean,74.6644,76.34661,18.02778,0.0,55.442809,0.0,1.599091
6524,gtrunc_proof.lean,89.059019,191.129149,30.34227,0.0,157.749739,0.0,1.597291
6211,gshifthbyhsignext_proof.lean,71.26588,71.41179,12.52745,0.0,55.24637,0.0,1.59727
5149,gselecthfactorize_proof.lean,72.08503,73.09197,13.17372,0.0,57.14928,0.0,1.59451
2250,glogicalhselecthinseltpoison_proof.lean,70.045029,121.86097,13.57311,0.0,105.31256,0.0,1.58992
1357,gudivremhchangehwidth_proof.lean,74.49286,126.422709,15.1248,0.0,108.289919,0.0,1.58933
5432,gcast_proof.lean,74.24682,75.92356,17.32131,0.0,55.69394,0.0,1.58828
6547,gxor_proof.lean,67.96164,70.0419,11.75959,0.0,55.6475,0.0,1.586649
689,gexact_proof.lean,78.471289,82.42337,17.76125,0.0,61.75309,0.0,1.58225
6512,gtrunc_proof.lean,78.016709,180.12092,20.23217,0.0,157.05035,0.0,1.57684
392,gtrunchinseltpoison_proof.lean,80.58307,82.22386,24.26666,0.0,55.1633,0.0,1.57462
5106,gselecthfactorize_proof.lean,82.131709,72.64839,13.41032,0.0,56.51704,0.0,1.57085
6492,gtrunc_proof.lean,83.051889,286.462389,25.42139,0.0,257.601249,0.0,1.57077
3980,gselecthsafehboolhtransforms_proof.lean,71.63924,74.66594,14.59601,0.0,57.46787,0.0,1.57071
1351,gudivremhchangehwidth_proof.lean,77.78226,84.058819,20.791969,0.0,59.59102,0.0,1.56725
2771,gunfoldhmaskedhmergehwithhconsthmaskhscalar_proof.lean,79.614339,86.79565,25.22957,0.0,58.4519,0.0,1.56704
4057,gand_proof.lean,70.26031,72.248079,13.97735,0.0,55.401939,0.0,1.55923
3056,gsubhofhnegatiblehinseltpoison_proof.lean,74.14814,76.80311,16.83902,0.0,57.10413,0.0,1.55857
5996,gcomparehsigns_proof.lean,84.418969,85.23885,26.9161,0.0,55.57093,0.0,1.55407
5287,gorhxor_proof.lean,67.59911,69.775209,10.32029,0.0,55.790629,0.0,1.54664
6496,gtrunc_proof.lean,273.592229,277.034018,16.70485,0.0,257.582779,0.0,1.540549
6765,gfreehinversion_proof.lean,72.33345,74.8239,13.53535,0.0,57.61433,0.0,1.54042
418,gtrunchinseltpoison_proof.lean,73.775439,175.69106,17.02534,0.0,155.87062,0.0,1.53936
414,gtrunchinseltpoison_proof.lean,81.42381,135.93082,26.52244,0.0,105.91777,0.0,1.539119
2722,gbinophcast_proof.lean,82.16774,71.91219,13.16381,0.0,55.51676,0.0,1.53754
6770,gfreehinversion_proof.lean,73.75793,76.93277,13.45927,0.0,59.88246,0.0,1.5348
5288,gorhxor_proof.lean,67.11983,70.13383,10.45069,0.0,55.9904,0.0,1.53009
6471,gtrunc_proof.lean,75.67536,227.287069,17.82084,0.0,206.660209,0.0,1.52959
4985,gsubhofhnegatible_proof.lean,96.666339,98.21654,38.34068,0.0,56.42209,0.0,1.52929
6758,gfreehinversion_proof.lean,72.537889,124.93468,13.34216,0.0,107.80021,0.0,1.52722
6713,gshifthshift_proof.lean,83.425159,86.6642,22.30737,0.0,60.80818,0.0,1.5266
3418,gdistribute_proof.lean,67.476409,68.897199,10.516519,0.0,55.22416,0.0,1.52481
502,gselecthandhor_proof.lean,69.50599,65.926609,8.39047,0.0,54.614269,0.0,1.52228
1168,gnot_proof.lean,78.909339,69.84702,10.92415,0.0,54.89076,0.0,1.52123
5249,gxorhashr_proof.lean,71.03292,76.73446,14.65147,0.0,58.78244,0.0,1.52039
5147,gselecthfactorize_proof.lean,71.31919,123.607269,12.86303,0.0,108.003589,0.0,1.51906
2114,glshr_proof.lean,77.605349,82.47599,15.82503,0.0,63.73277,0.0,1.51717
5219,gzext_proof.lean,68.95207,221.19939,12.025631,0.0,206.249129,0.0,1.517
5289,gorhxor_proof.lean,67.626189,70.79782,10.37114,0.0,56.79444,0.0,1.51447
6763,gfreehinversion_proof.lean,72.39449,74.61922,13.47283,0.0,57.56102,0.0,1.51352
6754,gfreehinversion_proof.lean,71.60912,75.468739,13.39605,0.0,58.47032,0.0,1.512001
2666,gcasthmulhselect_proof.lean,76.312219,78.21852,17.08939,0.0,57.04867,0.0,1.51125
427,gtrunchinseltpoison_proof.lean,69.22862,171.120899,12.54912,0.0,155.923059,0.0,1.51013
4149,gpullhbinophthroughhshift_proof.lean,73.42681,72.8483,15.3567,0.0,54.56683,0.0,1.50912
380,gtrunchinseltpoison_proof.lean,80.13671,83.0756,25.029,0.0,54.9691,0.0,1.50908
6760,gfreehinversion_proof.lean,72.17865,75.48059,13.51344,0.0,58.279049,0.0,1.508929
410,gtrunchinseltpoison_proof.lean,73.08158,175.092939,16.75968,0.0,155.670159,0.0,1.50784
2249,glogicalhselecthinseltpoison_proof.lean,69.73799,71.515449,13.73017,0.0,55.063799,0.0,1.507101
5150,gselecthfactorize_proof.lean,71.257099,223.362399,12.70787,0.0,208.072219,0.0,1.50617
570,gselecthandhor_proof.lean,70.028079,221.888099,13.35786,0.0,205.741109,0.0,1.50543
5290,gorhxor_proof.lean,67.17796,69.734629,10.35068,0.0,55.86132,0.0,1.50031
6488,gtrunc_proof.lean,74.4855,126.225949,16.58681,0.0,106.883839,0.0,1.49878
101,gtrunchdemand_proof.lean,79.078909,77.6726,16.18234,0.0,56.44913,0.0,1.49809
3996,gselecthsafehboolhtransforms_proof.lean,68.70087,69.13315,11.55736,0.0,54.99298,0.0,1.49418
571,gselecthandhor_proof.lean,70.66719,173.47115,13.91537,0.0,156.77912,0.0,1.493919
2482,gandhorhnot_proof.lean,66.84622,71.246529,10.464269,0.0,57.424889,0.0,1.48806
2777,gunfoldhmaskedhmergehwithhconsthmaskhscalar_proof.lean,68.84233,73.47412,11.35876,0.0,57.2053,0.0,1.48692
378,gtrunchinseltpoison_proof.lean,576.363568,229.35917,130.60217,0.0,84.772,0.0,1.48589
4157,gdebuginfohvariables_proof.lean,68.72585,73.25709,14.02269,0.0,55.57472,0.0,1.48421
422,gtrunchinseltpoison_proof.lean,73.45101,74.7556,16.59661,0.0,55.4714,0.0,1.48363
3924,gadd_or_sub_proof.lean,80.95214,133.241619,19.02265,0.0,111.416199,0.0,1.48225
5148,gselecthfactorize_proof.lean,71.43747,124.696469,12.88348,0.0,109.104929,0.0,1.48047
2241,glogicalhselecthinseltpoison_proof.lean,67.60479,169.898469,12.01049,0.0,155.115969,0.0,1.47573
2662,gcasthmulhselect_proof.lean,73.97013,80.0914,11.1823,0.0,65.65278,0.0,1.46465
2137,gselecthbitext_proof.lean,67.61526,169.161999,11.63221,0.0,154.865209,0.0,1.46442
6498,gtrunc_proof.lean,74.55857,177.290339,16.6009,0.0,158.029589,0.0,1.46381
5190,gassochcasthassoc_proof.lean,71.8082,72.00137,12.49097,0.0,56.54682,0.0,1.46261
2094,glshr_proof.lean,92.9229,92.51243,28.92205,0.0,60.89447,0.0,1.45803
543,gselecthandhor_proof.lean,70.63153,72.31049,14.31167,0.0,55.46981,0.0,1.45647
6704,gshifthshift_proof.lean,77.59547,78.839889,20.689509,0.0,55.54969,0.0,1.45573
6769,gfreehinversion_proof.lean,71.64506,72.76518,12.27185,0.0,57.58718,0.0,1.45484
4328,gbinophandhshifts_proof.lean,77.973359,81.45215,22.06744,0.0,55.54666,0.0,1.45472
5025,gtrunchbinophext_proof.lean,83.53966,81.39181,19.84877,0.0,57.0261,0.0,1.45077
2140,gselecthbitext_proof.lean,66.7651,68.75143,10.49971,0.0,55.53263,0.0,1.44852
2100,glshr_proof.lean,78.1868,81.997329,16.16867,0.0,63.273489,0.0,1.44836
2087,glshr_proof.lean,92.56504,95.118399,29.07475,0.0,63.276579,0.0,1.44639
2477,gandhorhnot_proof.lean,69.59653,73.97163,15.14299,0.0,55.750109,0.0,1.44624
6772,gfreehinversion_proof.lean,71.14037,74.85895,12.32189,0.0,59.63026,0.0,1.44439
2441,gicmphexthext_proof.lean,79.477469,181.51838,23.63811,0.0,155.16224,0.0,1.4424
2242,glogicalhselecthinseltpoison_proof.lean,67.9857,119.847859,11.972099,0.0,105.07462,0.0,1.43712
6500,gtrunc_proof.lean,75.53094,77.39108,16.55605,0.0,58.26012,0.0,1.434189
2083,glshr_proof.lean,90.92325,93.075009,28.99431,0.0,61.417409,0.0,1.43414
6724,gfreehinversion_proof.lean,69.061349,70.98507,12.25771,0.0,55.33849,0.0,1.43243
6787,gfreehinversion_proof.lean,72.52834,75.45179,12.2207,0.0,60.33119,0.0,1.42869
5153,gselecthfactorize_proof.lean,74.048339,73.08427,12.73804,0.0,57.77862,0.0,1.42775
426,gtrunchinseltpoison_proof.lean,73.24005,74.70281,16.78507,0.0,55.23626,0.0,1.42492
5426,gcast_proof.lean,67.64155,68.35746,10.3456,0.0,55.48208,0.0,1.42403
2133,gselecthbitext_proof.lean,64.25938,166.100919,8.4949,0.0,154.962189,0.0,1.42156
4054,gand_proof.lean,70.41961,71.70697,13.86504,0.0,55.26682,0.0,1.41889
6767,gfreehinversion_proof.lean,72.01048,74.04163,12.49713,0.0,58.61427,0.0,1.4128
6505,gtrunc_proof.lean,70.457049,71.93513,12.42394,0.0,56.98585,0.0,1.40921
1185,gnot_proof.lean,77.69309,77.28589,16.73535,0.0,57.2336,0.0,1.40888
424,gtrunchinseltpoison_proof.lean,73.739169,75.574889,17.201489,0.0,55.75563,0.0,1.40313
420,gtrunchinseltpoison_proof.lean,73.54077,225.476179,17.10481,0.0,205.728589,0.0,1.40124
2258,glogicalhselecthinseltpoison_proof.lean,70.38051,71.997209,14.40847,0.0,55.023949,0.0,1.401061
6208,gshifthbyhsignext_proof.lean,72.07295,80.77778,19.28935,0.0,57.82121,0.0,1.40105
6764,gfreehinversion_proof.lean,71.26877,73.84016,12.39812,0.0,58.59237,0.0,1.39895
6762,gfreehinversion_proof.lean,71.65676,74.99719,12.46702,0.0,59.63848,0.0,1.39394
5440,gcast_proof.lean,68.30889,69.05552,10.51337,0.0,55.8449,0.0,1.39316
6784,gfreehinversion_proof.lean,71.53548,75.79611,12.07137,0.0,60.83293,0.0,1.39206
3999,gselecthsafehboolhtransforms_proof.lean,79.55243,73.74754,12.09806,0.0,59.03687,0.0,1.39032
2086,glshr_proof.lean,81.48365,285.720809,20.10615,0.0,263.030289,0.0,1.37777
6783,gfreehinversion_proof.lean,72.08279,76.49404,12.03424,0.0,61.62979,0.0,1.37652
2420,gsubhfromhsub_proof.lean,70.38812,72.21826,14.1844,0.0,55.42986,0.0,1.37536
6728,gfreehinversion_proof.lean,76.901589,81.40388,20.3373,0.0,57.47895,0.0,1.37178
6788,gfreehinversion_proof.lean,72.084,73.20897,12.06591,0.0,58.20219,0.0,1.37142
3997,gselecthsafehboolhtransforms_proof.lean,68.169899,69.03557,11.33119,0.0,55.09477,0.0,1.37095
428,gtrunchinseltpoison_proof.lean,69.813019,71.25378,12.83683,0.0,55.79528,0.0,1.37071
5111,gselecthfactorize_proof.lean,70.38583,72.560519,13.64136,0.0,56.365669,0.0,1.36938
3985,gselecthsafehboolhtransforms_proof.lean,77.40848,78.078969,17.37577,0.0,58.040329,0.0,1.36899
533,gselecthandhor_proof.lean,68.72972,70.36312,13.122,0.0,54.86185,0.0,1.368
5155,gselecthfactorize_proof.lean,71.86156,173.245259,12.7707,0.0,157.922569,0.0,1.36424
6779,gfreehinversion_proof.lean,73.73853,73.812919,11.94357,0.0,58.976969,0.0,1.36323
3976,gselecthsafehboolhtransforms_proof.lean,69.06918,67.63605,9.56589,0.0,55.60602,0.0,1.36265
6785,gfreehinversion_proof.lean,71.73439,73.13717,11.96492,0.0,58.2706,0.0,1.36241
6774,gfreehinversion_proof.lean,71.801039,127.61814,12.30419,0.0,112.43673,0.0,1.36114
5418,gcast_proof.lean,66.37142,75.546139,12.83105,0.0,58.95696,0.0,1.360081
6778,gfreehinversion_proof.lean,71.15281,123.193249,11.93715,0.0,108.328549,0.0,1.35563
5420,gcast_proof.lean,70.76709,72.638099,11.46546,0.0,58.096329,0.0,1.34825
1349,gudivremhchangehwidth_proof.lean,75.63854,81.509859,20.28058,0.0,58.238709,0.0,1.34549
6782,gfreehinversion_proof.lean,71.69527,73.806,11.96672,0.0,58.93809,0.0,1.34316
5425,gcast_proof.lean,71.49425,71.60329,13.68297,0.0,55.4319,0.0,1.34128
406,gtrunchinseltpoison_proof.lean,75.53974,77.194389,18.72796,0.0,55.437129,0.0,1.33904
2101,glshr_proof.lean,77.963359,79.24288,15.99133,0.0,60.80785,0.0,1.3348
6781,gfreehinversion_proof.lean,74.79558,76.715739,12.08842,0.0,61.720299,0.0,1.33454
2597,gandhxorhor_proof.lean,74.970699,82.17162,9.60319,0.0,70.23115,0.0,1.33402
403,gtrunchinseltpoison_proof.lean,76.192489,79.23756,19.88653,0.0,56.33012,0.0,1.3312
270,gselecthsafehtransforms_proof.lean,67.96507,69.6794,12.46491,0.0,54.81593,0.0,1.32992
3984,gselecthsafehboolhtransforms_proof.lean,73.34368,76.1297,13.34867,0.0,60.265399,0.0,1.31891
6776,gfreehinversion_proof.lean,72.24248,73.66801,12.13813,0.0,58.75886,0.0,1.31756
2257,glogicalhselecthinseltpoison_proof.lean,71.06627,72.2582,14.76431,0.0,55.00329,0.0,1.31549
503,gselecthandhor_proof.lean,69.32267,67.987389,10.09754,0.0,55.254949,0.0,1.31268
6504,gtrunc_proof.lean,74.5812,75.742409,16.6919,0.0,56.672339,0.0,1.31265
2093,glshr_proof.lean,81.59278,82.99971,20.01615,0.0,60.52585,0.0,1.31181
4011,gselecthsafehboolhtransforms_proof.lean,65.2344,72.666109,12.01809,0.0,57.868729,0.0,1.31109
5256,gorhxor_proof.lean,79.93575,76.03548,12.54137,0.0,60.38172,0.0,1.3098
2082,glshr_proof.lean,81.70337,83.74172,19.95573,0.0,61.31397,0.0,1.30881
5104,gselecthfactorize_proof.lean,70.4108,71.963589,13.20149,0.0,56.076899,0.0,1.30877
5421,gcast_proof.lean,67.33743,67.053769,8.59392,0.0,55.680489,0.0,1.300521
3814,gxorhandhor_proof.lean,73.325379,75.15805,15.24621,0.0,56.45444,0.0,1.3
2657,gfoldhselecthtrunc_proof.lean,88.173469,86.3793,26.45091,0.0,55.67866,0.0,1.29967
6727,gfreehinversion_proof.lean,79.450679,131.00415,17.99,0.0,109.30102,0.0,1.29925
3993,gselecthsafehboolhtransforms_proof.lean,66.81313,67.520909,8.22354,0.0,56.155079,0.0,1.29826
393,gtrunchinseltpoison_proof.lean,73.75404,76.18716,18.44324,0.0,55.22578,0.0,1.29721
6538,gxor_proof.lean,65.357729,67.91171,7.73786,0.0,55.90146,0.0,1.29113
4001,gselecthsafehboolhtransforms_proof.lean,69.23855,70.767329,12.30476,0.0,55.798669,0.0,1.28859
271,gselecthsafehtransforms_proof.lean,68.25051,70.18409,13.0497,0.0,54.6781,0.0,1.28724
5113,gselecthfactorize_proof.lean,66.689989,68.05112,8.17946,0.0,57.57604,0.0,1.28502
5462,gcast_proof.lean,69.873809,222.099139,12.9523,0.0,206.531599,0.0,1.28191
6201,gapinthor_proof.lean,76.48264,82.121599,12.75671,0.0,61.899839,0.0,1.27724
2090,glshr_proof.lean,81.67818,83.4002,20.61601,0.0,60.40363,0.0,1.27649
5463,gcast_proof.lean,71.140679,223.41919,13.93577,0.0,206.924969,0.0,1.273311
2663,gcasthmulhselect_proof.lean,90.638519,91.29395,26.61306,0.0,61.7279,0.0,1.27192
38,gzexthboolhaddhsub_proof.lean,67.09856,69.093159,10.18856,0.0,56.184919,0.0,1.25841
2773,gunfoldhmaskedhmergehwithhconsthmaskhscalar_proof.lean,72.72745,75.79413,18.04237,0.0,55.350821,0.0,1.254699
6484,gtrunc_proof.lean,76.45216,179.562819,18.48508,0.0,158.254779,0.0,1.25376
364,gselecthsafehtransforms_proof.lean,71.10782,171.084369,12.11592,0.0,156.335999,0.0,1.25248
6723,gfreehinversion_proof.lean,68.468909,70.73068,12.19274,0.0,55.26956,0.0,1.25054
3938,gsubhxorhcmp_proof.lean,91.49457,84.005269,23.45362,0.0,56.841269,0.0,1.249611
6502,gtrunc_proof.lean,74.414939,75.74529,16.42879,0.0,56.97791,0.0,1.24831
349,gselecthsafehtransforms_proof.lean,70.55745,72.33888,13.80867,0.0,56.0051,0.0,1.24196
5129,gselecthfactorize_proof.lean,66.429209,168.14267,8.04535,0.0,157.81701,0.0,1.22975
6481,gtrunc_proof.lean,78.892719,80.03211,19.81423,0.0,57.3917,0.0,1.22961
5143,gselecthfactorize_proof.lean,66.4471,217.979979,8.58819,0.0,207.126649,0.0,1.22896
6506,gtrunc_proof.lean,71.096959,71.65771,12.23801,0.0,57.02365,0.0,1.22223
6535,gxor_proof.lean,65.779619,74.91543,12.90522,0.0,59.03936,0.0,1.222
5460,gcast_proof.lean,72.828899,74.34016,16.00691,0.0,55.71581,0.0,1.21597
1359,gudivremhchangehwidth_proof.lean,75.91954,126.83106,14.9452,0.0,109.18485,0.0,1.20754
3810,gxorhandhor_proof.lean,75.67936,68.775379,10.61217,0.0,55.704619,0.0,1.20184
5458,gcast_proof.lean,72.52007,74.21805,16.0252,0.0,55.82431,0.0,1.19909
368,gselecthsafehtransforms_proof.lean,225.35404,222.679169,13.70283,0.0,206.48166,0.0,1.19796
356,gselecthsafehtransforms_proof.lean,68.67742,171.572179,12.87381,0.0,156.189939,0.0,1.19535
6775,gfreehinversion_proof.lean,73.84996,72.73967,11.5374,0.0,58.32014,0.0,1.19499
358,gselecthsafehtransforms_proof.lean,70.36566,122.637029,13.74939,0.0,106.434979,0.0,1.19294
1388,gudivremhchangehwidth_proof.lean,76.23749,178.622839,14.95882,0.0,160.899239,0.0,1.19078
4027,gselecthsafehboolhtransforms_proof.lean,68.575049,66.65695,8.01592,0.0,56.31536,0.0,1.19052
6759,gfreehinversion_proof.lean,70.633849,122.319509,11.554349,0.0,107.92835,0.0,1.18659
2775,gunfoldhmaskedhmergehwithhconsthmaskhscalar_proof.lean,76.862629,74.51384,16.67448,0.0,55.36182,0.0,1.18588
3983,gselecthsafehboolhtransforms_proof.lean,76.5808,73.38304,14.24622,0.0,56.695019,0.0,1.184431
6768,gfreehinversion_proof.lean,70.77632,72.09682,11.60942,0.0,57.70348,0.0,1.18001
324,gselecthsafehtransforms_proof.lean,68.29347,70.59715,12.79362,0.0,55.40877,0.0,1.17965
3979,gselecthsafehboolhtransforms_proof.lean,68.035119,65.365959,7.97949,0.0,55.13406,0.0,1.176259
1365,gudivremhchangehwidth_proof.lean,76.30792,177.428959,14.82416,0.0,159.883729,0.0,1.17589
6771,gfreehinversion_proof.lean,70.47788,72.36975,11.49932,0.0,58.0861,0.0,1.17476
326,gselecthsafehtransforms_proof.lean,70.39324,72.82588,14.86551,0.0,55.42091,0.0,1.16999
340,gselecthsafehtransforms_proof.lean,69.67032,121.623559,13.61139,0.0,105.681729,0.0,1.16917
6766,gfreehinversion_proof.lean,70.35158,71.91762,11.68238,0.0,57.42725,0.0,1.1687
5101,gselecthfactorize_proof.lean,66.65377,67.862879,9.19005,0.0,56.514999,0.0,1.16741
284,gselecthsafehtransforms_proof.lean,68.44874,70.24696,12.87118,0.0,54.97404,0.0,1.16737
360,gselecthsafehtransforms_proof.lean,69.34997,170.754159,12.00709,0.0,156.322249,0.0,1.16172
370,gselecthsafehtransforms_proof.lean,69.436699,71.36431,12.79483,0.0,56.12388,0.0,1.15796
5141,gselecthfactorize_proof.lean,66.92955,67.950189,8.09899,0.0,57.5548,0.0,1.157809
1385,gudivremhchangehwidth_proof.lean,76.39297,78.13121,14.96518,0.0,60.56037,0.0,1.15054
354,gselecthsafehtransforms_proof.lean,69.618289,221.202849,12.45012,0.0,206.313599,0.0,1.14951
4984,gsubhofhnegatible_proof.lean,77.992059,129.68488,20.07823,0.0,106.89103,0.0,1.14093
5123,gselecthfactorize_proof.lean,66.12446,118.149829,8.37514,0.0,107.503509,0.0,1.14047
6757,gfreehinversion_proof.lean,79.7949,82.76411,17.27302,0.0,62.62487,0.0,1.13775
273,gselecthsafehtransforms_proof.lean,68.43023,69.48202,12.57212,0.0,54.55181,0.0,1.13707
366,gselecthsafehtransforms_proof.lean,68.95636,120.90751,12.32979,0.0,106.15214,0.0,1.13668
3141,gnarrowhmath_proof.lean,80.04289,131.650629,19.06378,0.0,110.165939,0.0,1.1323
6780,gfreehinversion_proof.lean,72.40271,72.867959,11.18181,0.0,58.987499,0.0,1.13072
333,gselecthsafehtransforms_proof.lean,69.620559,221.026529,12.56676,0.0,206.092039,0.0,1.12309
4466,gselecth2_proof.lean,73.54023,80.420259,17.12615,0.0,60.762369,0.0,1.12247
2660,gcasthmulhselect_proof.lean,73.343349,70.7826,11.64855,0.0,56.80586,0.0,1.12105
